rank,source_row_index,client_id,fraud_risk_score,profile_fraud_label,split,model_name,tx_count_total,tx_amount_sum,tx_amount_mean,tx_freq_per_day,top_email_domain,identity_present,low_history_flag,history_support_score
4097,34350,11201__89,0.37837777729723404,0,test,lgbm_auc_unweighted_seed2026,11,398.347,36.21336363636363,11.0,gmail.com,1,0,1.0
4098,62154,3052_512.0_3,0.3782463626018593,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,aol.com,1,1,0.1
4099,110246,14276__115,0.37817871443106504,1,test,lgbm_auc_unweighted_seed2026,7,444.359,63.47985714285715,7.0,hotmail.com,1,0,0.7
4100,107080,7434__86,0.3781721657298934,1,train,lgbm_auc_unweighted_seed2026,1,31.177,31.177,1.0,gmail.com,1,1,0.1
4101,97171,2156_310.0_128,0.37810862183035165,0,val,lgbm_auc_unweighted_seed2026,2,300.0,150.0,2.0,gmail.com,1,1,0.2
4102,14536,5291_204.0_45,0.37807352736976907,1,train,lgbm_auc_unweighted_seed2026,2,288.0,144.0,2.0,hotmail.com,1,1,0.2
4103,35734,16346__86,0.37803528345950355,1,train,lgbm_auc_unweighted_seed2026,1,16.313,16.313,1.0,hotmail.com,1,1,0.1
4104,78280,4606__79,0.37794989441391874,1,val,lgbm_auc_unweighted_seed2026,1,37.702,37.702,1.0,outlook.com,1,1,0.1
4105,51534,3154__161,0.37792353055779193,0,train,lgbm_auc_unweighted_seed2026,19,642.1600000000001,33.79789473684211,7.053970436576143,gmail.com,1,0,1.0
4106,148385,16062__114,0.3776025984108048,0,train,lgbm_auc_unweighted_seed2026,15,792.0209999999998,52.80139999999999,0.7323246164478074,hotmail.com,1,0,1.0
4107,87372,5812__37,0.3774179728930538,0,val,lgbm_auc_unweighted_seed2026,10,731.197,73.1197,10.0,hotmail.com,1,0,1.0
4108,160672,15484_264.0_41,0.37741050067712695,1,train,lgbm_auc_unweighted_seed2026,10,6750.0,675.0,0.0880583949461819,gmail.com,1,0,1.0
4109,53174,1085__112,0.37740621098010346,0,train,lgbm_auc_unweighted_seed2026,2,53.761,26.8805,0.0954392414347699,gmail.com,1,1,0.2
4110,128697,6437__21,0.3773871328571179,0,train,lgbm_auc_unweighted_seed2026,1,153.912,153.912,1.0,gmail.com,1,1,0.1
4111,16263,3643__173,0.3771243927380795,1,train,lgbm_auc_unweighted_seed2026,1,28.896,28.896,1.0,hotmail.com,1,1,0.1
4112,36076,10568__36,0.37711020261999134,0,train,lgbm_auc_unweighted_seed2026,3,229.293,76.431,3.0,gmail.com,1,1,0.3
4113,166248,4461_465.0_7,0.377022927709979,0,train,lgbm_auc_unweighted_seed2026,2,291.708,145.85399999999998,2.0,gmail.com,1,1,0.2
4114,85858,10369__72,0.37694895686085533,1,val,lgbm_auc_unweighted_seed2026,4,160.474,40.1185,0.1469199107937671,gmail.com,1,1,0.4
4115,10693,13126__-9,0.3768078052282661,0,test,lgbm_auc_unweighted_seed2026,3,99.577,33.19233333333333,0.1338887927538889,web.de,1,1,0.3
4116,167396,3867__19,0.37680417054754145,1,train,lgbm_auc_unweighted_seed2026,3,338.691,112.897,3.0,gmail.com,1,1,0.3
4117,72031,10994_436.0_71,0.37665239392131256,1,train,lgbm_auc_unweighted_seed2026,2,200.0,100.0,2.0,gmail.com,1,1,0.2
4118,168537,11830__122,0.3766091761453544,0,test,lgbm_auc_unweighted_seed2026,2,84.265,42.1325,2.0,yahoo.com.mx,1,1,0.2
4119,39783,3154__119,0.37660440232157727,0,train,lgbm_auc_unweighted_seed2026,24,1006.115,41.92145833333333,24.0,hotmail.com,1,0,1.0
4120,127739,10568__160,0.37605115057944555,0,train,lgbm_auc_unweighted_seed2026,12,234.484,19.540333333333333,3.232474395547865,gmail.com,1,0,1.0
4121,144081,9803_337.0_112,0.3760229865917905,1,train,lgbm_auc_unweighted_seed2026,4,165.0,41.25,0.2511558547075008,gmail.com,1,1,0.4
4122,77823,7861_330.0_-171,0.3758282881971766,1,train,lgbm_auc_unweighted_seed2026,4,60.0,15.0,4.0,gmail.com,1,1,0.4
4123,132905,5812__15,0.37577997731890006,0,train,lgbm_auc_unweighted_seed2026,29,1296.5180000000005,44.70751724137932,0.270428897900787,gmail.com,1,0,1.0
4124,47769,18301__175,0.3756812040936296,1,test,lgbm_auc_unweighted_seed2026,7,430.852,61.550285714285714,7.0,outlook.com,1,0,0.7
4125,62912,9026__161,0.37551182250221105,0,train,lgbm_auc_unweighted_seed2026,7,438.969,62.70985714285714,3.915728954899193,gmail.com,1,0,0.7
4126,93342,6021_469.0_165,0.375350176283982,0,test,lgbm_auc_unweighted_seed2026,1,200.0,200.0,1.0,gmail.com,1,1,0.1
4127,31916,5365__50,0.3752386922876313,1,train,lgbm_auc_unweighted_seed2026,4,101.676,25.419,4.0,anonymous.com,1,1,0.4
4128,143070,8755__33,0.37522896101887776,0,train,lgbm_auc_unweighted_seed2026,9,334.58,37.17555555555556,9.0,gmail.com,1,0,0.9
4129,76411,9300__182,0.3749197368955623,1,train,lgbm_auc_unweighted_seed2026,4,106.545,26.63625,4.0,hotmail.com,1,1,0.4
4130,15051,8671_191.0_13,0.3749100356558794,0,train,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
4131,149194,9803_299.0_84,0.3744101392420909,1,train,lgbm_auc_unweighted_seed2026,1,25.0,25.0,1.0,anonymous.com,1,1,0.1
4132,135862,4461__139,0.3741665078844929,0,train,lgbm_auc_unweighted_seed2026,4,154.007,38.50175,4.0,gmail.com,1,1,0.4
4133,166257,16062__55,0.37405805244546925,0,train,lgbm_auc_unweighted_seed2026,3,69.37700000000001,23.12566666666667,3.0,gmail.com,1,1,0.3
4134,135784,11167_327.0_80,0.37398107297603017,1,train,lgbm_auc_unweighted_seed2026,17,4011.5,235.9705882352941,0.334495535277118,yahoo.com,0,0,1.0
4135,5993,9002_272.0_-92,0.3739584428300556,1,train,lgbm_auc_unweighted_seed2026,78,1335.0,17.115384615384617,0.4806105876818005,yahoo.com,1,0,1.0
4136,85400,16062__48,0.37385357031451993,0,train,lgbm_auc_unweighted_seed2026,5,206.055,41.211,0.3111504210614262,hotmail.com,1,0,0.5
4137,25182,10486_264.0_25,0.3737998020162551,1,train,lgbm_auc_unweighted_seed2026,3,500.0,166.66666666666666,3.0,gmail.com,1,1,0.3
4138,57193,2801__80,0.3737878320763575,1,test,lgbm_auc_unweighted_seed2026,5,219.145,43.829,0.3553938001880625,gmail.com,1,0,0.5
4139,5674,15815_324.0_-240,0.373479853226158,0,train,lgbm_auc_unweighted_seed2026,5,3320.0,664.0,3.417910802022264,aol.com,0,0,0.5
4140,170060,6544__25,0.3734368249287369,1,train,lgbm_auc_unweighted_seed2026,6,222.2,37.03333333333334,0.0651362987102409,hotmail.com,1,0,0.6
4141,173701,1129__-12,0.37332997228601134,1,train,lgbm_auc_unweighted_seed2026,7,250.339,35.76271428571429,0.0825335620109804,hotmail.com,1,0,0.7
4142,15608,6832_299.0_179,0.37297053432307786,1,train,lgbm_auc_unweighted_seed2026,1,75.0,75.0,1.0,yahoo.com,1,1,0.1
4143,27407,15063_177.0_37,0.3729269409503285,1,train,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
4144,161291,13832__159,0.37269594666891537,1,train,lgbm_auc_unweighted_seed2026,8,348.09900000000005,43.512375000000006,8.0,hotmail.com,1,0,0.8
4145,19975,9917__142,0.37265098328840823,1,test,lgbm_auc_unweighted_seed2026,4,222.557,55.63925,0.4358798757439659,gmail.com,1,1,0.4
4146,23919,7949__104,0.37257997017911965,0,train,lgbm_auc_unweighted_seed2026,3,52.99,17.663333333333334,3.0,gmail.com,1,1,0.3
4147,76574,18095_433.0_157,0.37226321248186506,0,train,lgbm_auc_unweighted_seed2026,1,350.0,350.0,1.0,gmail.com,1,1,0.1
4148,94111,2616_269.0_-442,0.3721923646231618,1,train,lgbm_auc_unweighted_seed2026,2,215.9,107.95,2.0,,0,1,0.2
4149,145450,16075_315.0_52,0.37212613470336914,0,train,lgbm_auc_unweighted_seed2026,1,200.0,200.0,1.0,gmail.com,1,1,0.1
4150,131417,18301__37,0.3720880603661184,0,train,lgbm_auc_unweighted_seed2026,2,124.179,62.0895,2.0,gmail.com,1,1,0.2
4151,140227,18268_337.0_29,0.37208730336067763,0,val,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
4152,75790,12778__143,0.37206706682954166,1,train,lgbm_auc_unweighted_seed2026,1,43.528,43.528,1.0,gmail.com,1,1,0.1
4153,29029,18300__22,0.37202172138164996,0,train,lgbm_auc_unweighted_seed2026,1,28.217,28.217,1.0,gmail.com,1,1,0.1
4154,2595,16746__-70,0.37195282462970525,0,train,lgbm_auc_unweighted_seed2026,7,269.81199999999995,38.54457142857142,7.0,hotmail.com,1,0,0.7
4155,112067,13832__-11,0.37184928538633877,0,train,lgbm_auc_unweighted_seed2026,1,14.225,14.225,1.0,gmail.com,1,1,0.1
4156,19073,2256__94,0.3718024340914755,1,train,lgbm_auc_unweighted_seed2026,4,241.68,60.42,4.0,anonymous.com,1,1,0.4
4157,123814,8223_269.0_101,0.3716788848156726,0,test,lgbm_auc_unweighted_seed2026,6,4971.0,828.5,1.6957524410788178,,0,0,0.6
4158,129911,10057_123.0_13,0.37157437563955115,1,train,lgbm_auc_unweighted_seed2026,4,600.0,150.0,4.0,gmail.com,1,1,0.4
4159,93400,9169__16,0.3715724409062902,0,train,lgbm_auc_unweighted_seed2026,2,54.568,27.284,2.0,gmail.com,1,1,0.2
4160,154705,9479__108,0.37126011817897187,1,train,lgbm_auc_unweighted_seed2026,2,265.364,132.682,2.0,gmail.com,1,1,0.2
4161,44195,12498__122,0.37106931413026006,1,train,lgbm_auc_unweighted_seed2026,2,142.712,71.356,2.0,gmail.com,1,1,0.2
4162,59393,2840_325.0_40,0.3709918378602713,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,icloud.com,1,1,0.1
4163,58399,5812__101,0.37097618716498354,0,train,lgbm_auc_unweighted_seed2026,10,443.777,44.3777,2.4301473276817407,gmail.com,1,0,1.0
4164,81160,3063__23,0.37086792186789375,1,train,lgbm_auc_unweighted_seed2026,1,55.385,55.385,1.0,gmail.com,1,1,0.1
4165,48933,16136__162,0.3708315038010814,0,train,lgbm_auc_unweighted_seed2026,6,461.715,76.9525,6.0,gmail.com,1,0,0.6
4166,19238,6054_330.0_133,0.37081848355155,1,test,lgbm_auc_unweighted_seed2026,3,75.0,25.0,3.0,yahoo.com,1,1,0.3
4167,74030,9633__105,0.3707752496637178,0,train,lgbm_auc_unweighted_seed2026,18,926.066,51.44811111111111,2.282349798870859,hotmail.com,1,0,1.0
4168,86119,11201__84,0.3706954024812884,0,val,lgbm_auc_unweighted_seed2026,5,256.54200000000003,51.308400000000006,5.0,hotmail.com,1,0,0.5
4169,157787,12498__112,0.3704510208646655,1,test,lgbm_auc_unweighted_seed2026,1,17.281,17.281,1.0,gmail.com,1,1,0.1
4170,86991,1976__173,0.3703757113906931,0,test,lgbm_auc_unweighted_seed2026,1,11.743,11.743,1.0,gmail.com,1,1,0.1
4171,36238,13111_327.0_63,0.37030050073762905,0,train,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
4172,58306,11201__44,0.3702284357529491,0,train,lgbm_auc_unweighted_seed2026,7,375.803,53.686142857142855,7.0,gmail.com,1,0,0.7
4173,92801,13789__118,0.3700305597658423,0,test,lgbm_auc_unweighted_seed2026,1,147.908,147.908,1.0,hotmail.com,1,1,0.1
4174,149688,3154__124,0.3698903961793512,0,train,lgbm_auc_unweighted_seed2026,6,250.038,41.673,6.0,hotmail.com,1,0,0.6
4175,17294,15885__71,0.3697778347585878,0,train,lgbm_auc_unweighted_seed2026,60,2065.9350000000004,34.43225,1.6806215965710651,hotmail.com,1,0,1.0
4176,18671,3867__13,0.36969711557709445,1,train,lgbm_auc_unweighted_seed2026,3,95.32,31.77333333333333,0.1637525617925851,gmail.com,1,1,0.3
4177,23422,17000__74,0.3695531971045124,0,test,lgbm_auc_unweighted_seed2026,3,202.106,67.36866666666667,3.0,outlook.com,1,1,0.3
4178,160641,17284__-64,0.36951479889930977,0,train,lgbm_auc_unweighted_seed2026,2,46.402,23.201,2.0,gmail.com,1,1,0.2
4179,79866,3154__63,0.36925899686318264,0,val,lgbm_auc_unweighted_seed2026,23,658.393,28.62578260869565,0.4138261929989404,gmail.com,1,0,1.0
4180,87732,2616_337.0_83,0.36923620303310367,1,train,lgbm_auc_unweighted_seed2026,6,909.82,151.63666666666666,6.0,gmail.com,1,0,0.6
4181,49660,5365__14,0.3690044487403388,0,train,lgbm_auc_unweighted_seed2026,3,121.206,40.402,3.0,gmail.com,1,1,0.3
4182,127522,9642__164,0.368962720654483,1,test,lgbm_auc_unweighted_seed2026,5,204.421,40.8842,0.9711291399437556,gmail.com,1,0,0.5
4183,93911,2455_177.0_16,0.3689430637207781,0,test,lgbm_auc_unweighted_seed2026,2,150.0,75.0,2.0,gmail.com,1,1,0.2
4184,40286,13832__182,0.3687743205969159,0,test,lgbm_auc_unweighted_seed2026,6,442.444,73.74066666666666,6.0,hotmail.com,1,0,0.6
4185,116450,5059__74,0.36876007872862027,0,val,lgbm_auc_unweighted_seed2026,9,1277.156,141.90622222222223,0.1887522495646512,hotmail.com,1,0,0.9
4186,162823,16136__70,0.3685870648255939,0,test,lgbm_auc_unweighted_seed2026,9,360.16299999999995,40.018111111111104,0.2925062208354257,gmail.com,1,0,0.9
4187,100368,17384__74,0.36853909791534867,1,train,lgbm_auc_unweighted_seed2026,1,27.552,27.552,1.0,gmail.com,1,1,0.1
4188,83071,16075_325.0_73,0.36850542942358605,0,val,lgbm_auc_unweighted_seed2026,1,200.0,200.0,1.0,optonline.net,1,1,0.1
4189,21826,16746__25,0.36847968972408646,0,val,lgbm_auc_unweighted_seed2026,2,45.358,22.679,2.0,gmail.com,1,1,0.2
4190,94944,9917__59,0.3684627631581105,1,train,lgbm_auc_unweighted_seed2026,6,118.475,19.745833333333334,0.0684869522711734,gmail.com,1,0,0.6
4191,11358,2650__128,0.36845986539316833,0,test,lgbm_auc_unweighted_seed2026,2,100.674,50.337,2.0,gmail.com,1,1,0.2
4192,21758,17147__91,0.3684073301476872,1,val,lgbm_auc_unweighted_seed2026,3,116.369,38.78966666666667,3.0,hotmail.com,1,1,0.3
4193,138733,13832__63,0.3682254436358897,0,train,lgbm_auc_unweighted_seed2026,17,697.434,41.0255294117647,0.2217988661197399,gmail.com,1,0,1.0
4194,104747,11201__98,0.3679993942771033,0,test,lgbm_auc_unweighted_seed2026,7,377.565,53.93785714285714,7.0,outlook.com,1,0,0.7
4195,148572,1085__175,0.3679312121758321,0,test,lgbm_auc_unweighted_seed2026,2,26.314,13.157,2.0,gmail.com,1,1,0.2
4196,149981,9026__87,0.3677800353800664,0,test,lgbm_auc_unweighted_seed2026,9,411.037,45.67077777777777,0.8325365921031077,hotmail.com,1,0,0.9
4197,101116,16062__84,0.3677768786621625,0,train,lgbm_auc_unweighted_seed2026,3,84.708,28.236,3.0,hotmail.com,1,1,0.3
4198,119472,2803_204.0_62,0.36776495699935785,1,train,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,me.com,1,1,0.1
4199,149776,13832__172,0.36762981543052625,0,train,lgbm_auc_unweighted_seed2026,6,138.7,23.116666666666664,6.0,gmail.com,1,0,0.6
4200,173723,5009__44,0.3675715962465934,0,test,lgbm_auc_unweighted_seed2026,8,354.145,44.268125,0.0691065587743183,hotmail.com,1,0,0.8
4201,41192,1085__106,0.3675601629259522,1,val,lgbm_auc_unweighted_seed2026,2,141.927,70.9635,2.0,anonymous.com,1,1,0.2
4202,138477,16489__140,0.36748534336600686,0,train,lgbm_auc_unweighted_seed2026,2,87.916,43.958,2.0,gmail.com,1,1,0.2
4203,35771,15885__164,0.36736003131337813,0,train,lgbm_auc_unweighted_seed2026,27,981.365,36.34685185185185,1.679154031142952,hotmail.com,1,0,1.0
4204,94589,1142__96,0.3672072433184838,0,train,lgbm_auc_unweighted_seed2026,2,57.278,28.639,2.0,hotmail.com,1,1,0.2
4205,3739,18268_231.0_95,0.3671314121620481,0,train,lgbm_auc_unweighted_seed2026,3,2882.0,960.6666666666666,2.822791427077888,comcast.net,0,1,0.3
4206,83126,2616_325.0_116,0.3669217227822304,0,train,lgbm_auc_unweighted_seed2026,9,4968.98,552.1088888888888,0.3520670810940521,yahoo.com,0,0,0.9
4207,87290,15063_299.0_16,0.3668459060489076,1,train,lgbm_auc_unweighted_seed2026,10,1074.95,107.495,10.0,gmail.com,1,0,1.0
4208,148425,14076__33,0.3668150706307775,0,train,lgbm_auc_unweighted_seed2026,1,156.186,156.186,1.0,outlook.com,1,1,0.1
4209,60560,5812__90,0.36675825859380273,0,val,lgbm_auc_unweighted_seed2026,6,160.778,26.796333333333333,6.0,anonymous.com,1,0,0.6
4210,88592,10568__75,0.3663973655591859,0,train,lgbm_auc_unweighted_seed2026,4,72.685,18.17125,4.0,anonymous.com,1,1,0.4
4211,112330,15066_325.0_152,0.36624358403372603,1,test,lgbm_auc_unweighted_seed2026,3,243.0,81.0,3.0,gmail.com,1,1,0.3
4212,63552,3507_330.0_104,0.3661356811301766,1,train,lgbm_auc_unweighted_seed2026,2,50.0,25.0,0.0559267101177503,gmail.com,1,1,0.2
4213,49053,16062__68,0.3660138641105561,0,train,lgbm_auc_unweighted_seed2026,5,98.061,19.6122,5.0,gmail.com,1,0,0.5
4214,81243,9065__39,0.36599409004643724,1,train,lgbm_auc_unweighted_seed2026,2,91.531,45.7655,2.0,gmail.com,1,1,0.2
4215,97936,9112_441.0_70,0.3659466370626718,0,val,lgbm_auc_unweighted_seed2026,16,1156.45,72.278125,0.1773245238892973,earthlink.net,1,0,1.0
4216,72130,1085_239.0_13,0.3659285582168759,1,test,lgbm_auc_unweighted_seed2026,1,32.065,32.065,1.0,gmail.com,1,1,0.1
4217,133429,6019_325.0_21,0.36586037831636326,0,train,lgbm_auc_unweighted_seed2026,18,2624.95,145.83055555555555,18.0,gmail.com,1,0,1.0
4218,167320,7949__182,0.36580819244605295,1,test,lgbm_auc_unweighted_seed2026,2,59.636,29.818,2.0,gmail.com,1,1,0.2
4219,45003,7079__170,0.36572201169875357,1,test,lgbm_auc_unweighted_seed2026,3,23.609,7.869666666666667,3.0,gmail.com,1,1,0.3
4220,77949,6357_485.0_30,0.36571351553773596,1,train,lgbm_auc_unweighted_seed2026,11,3138.0,285.27272727272725,0.2492194846422163,hotmail.com,0,0,1.0
4221,151549,12730_161.0_7,0.3657105587550444,1,test,lgbm_auc_unweighted_seed2026,1,38.79,38.79,1.0,hotmail.com,1,1,0.1
4222,94413,17782__146,0.3656821227128569,0,val,lgbm_auc_unweighted_seed2026,1,19.366,19.366,1.0,gmail.com,1,1,0.1
4223,100866,15885_130.0_9,0.3656812875399944,0,test,lgbm_auc_unweighted_seed2026,9,993.961,110.44011111111112,9.0,gmail.com,1,0,0.9
4224,56445,2884_299.0_97,0.3656577819302749,1,train,lgbm_auc_unweighted_seed2026,2,80.0,40.0,2.0,protonmail.com,1,1,0.2
4225,130997,8251__26,0.3656013256806634,0,val,lgbm_auc_unweighted_seed2026,1,44.949,44.949,1.0,hotmail.com,1,1,0.1
4226,110783,8755__81,0.36549295087644545,0,val,lgbm_auc_unweighted_seed2026,4,94.074,23.5185,4.0,hotmail.com,1,1,0.4
4227,2361,15340__113,0.36540581017979307,0,val,lgbm_auc_unweighted_seed2026,1,108.642,108.642,1.0,hotmail.com,1,1,0.1
4228,86220,3154__104,0.36503049601290755,0,train,lgbm_auc_unweighted_seed2026,15,445.93500000000006,29.729000000000003,0.5649247137562219,gmail.com,1,0,1.0
4229,7461,2616_126.0_87,0.36499146503845853,1,train,lgbm_auc_unweighted_seed2026,2,780.0,390.0,2.0,yahoo.com,0,1,0.2
4230,61896,9633__117,0.3648995101371373,0,val,lgbm_auc_unweighted_seed2026,21,1100.6540000000002,52.41209523809525,0.3913695085534427,hotmail.com,1,0,1.0
4231,156882,7098_512.0_38,0.3648576651643917,1,test,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,suddenlink.net,1,1,0.1
4232,118700,6019_299.0_26,0.3646793077097773,1,train,lgbm_auc_unweighted_seed2026,8,979.95,122.49375,8.0,yahoo.com,1,0,0.8
4233,118107,2263_299.0_25,0.3644503884478932,0,test,lgbm_auc_unweighted_seed2026,1,200.0,200.0,1.0,gmail.com,1,1,0.1
4234,137762,9633_130.0_6,0.36443097156308474,1,train,lgbm_auc_unweighted_seed2026,3,228.568,76.18933333333332,3.0,gmail.com,1,1,0.3
4235,73974,11435__177,0.3643826282509182,0,test,lgbm_auc_unweighted_seed2026,1,10.575,10.575,1.0,gmail.com,1,1,0.1
4236,112953,11201_130.0_9,0.36422859688675885,1,train,lgbm_auc_unweighted_seed2026,2,32.648,16.324,2.0,gmail.com,1,1,0.2
4237,46568,15986_204.0_20,0.3641574330396753,0,test,lgbm_auc_unweighted_seed2026,4,500.0,125.0,4.0,gmail.com,1,1,0.4
4238,102126,3867__16,0.36388281359743774,0,train,lgbm_auc_unweighted_seed2026,1,62.615,62.615,1.0,gmail.com,1,1,0.1
4239,55956,2101_264.0_53,0.3638672167078656,1,test,lgbm_auc_unweighted_seed2026,1,175.0,175.0,1.0,yahoo.com,1,1,0.1
4240,43598,7585_184.0_141,0.3637300128901687,0,val,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
4241,136001,9917__90,0.36348367494276684,0,train,lgbm_auc_unweighted_seed2026,4,123.317,30.82925,4.0,hotmail.com,1,1,0.4
4242,168519,9300__145,0.3634148960151865,0,test,lgbm_auc_unweighted_seed2026,4,93.142,23.2855,4.0,anonymous.com,1,1,0.4
4243,14401,3887_452.0_9,0.36341386184834873,0,test,lgbm_auc_unweighted_seed2026,4,576.9359999999999,144.23399999999998,4.0,gmail.com,1,1,0.4
4244,124552,18301__25,0.3634069204045047,1,train,lgbm_auc_unweighted_seed2026,5,102.958,20.5916,0.6245780122515603,gmail.com,1,0,0.5
4245,21929,2256__81,0.36317820349819885,0,train,lgbm_auc_unweighted_seed2026,7,391.284,55.89771428571429,0.1045590548608291,gmail.com,1,0,0.7
4246,160699,1085__113,0.3629826531837197,1,train,lgbm_auc_unweighted_seed2026,4,182.469,45.61725,4.0,anonymous.com,1,1,0.4
4247,19122,15885_161.0_9,0.3626617294061243,0,test,lgbm_auc_unweighted_seed2026,4,114.353,28.58825,4.0,gmail.com,1,1,0.4
4248,130083,4461__18,0.3626389887755238,0,train,lgbm_auc_unweighted_seed2026,40,1427.014,35.67535,0.2498616398399179,gmail.com,1,0,1.0
4249,38345,16062__148,0.3626004724735146,0,train,lgbm_auc_unweighted_seed2026,2,189.542,94.771,2.0,hotmail.com,1,1,0.2
4250,36912,16075__35,0.36257247126221875,1,train,lgbm_auc_unweighted_seed2026,2,74.624,37.312,2.0,hotmail.com,1,1,0.2
4251,42353,15380_220.0_123,0.362568610799905,1,test,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,anonymous.com,1,1,0.1
4252,46583,17480_315.0_12,0.3625592770693061,0,test,lgbm_auc_unweighted_seed2026,6,2700.0,450.0,6.0,mail.com,1,0,0.6
4253,9682,2801__3,0.3624724467511741,1,train,lgbm_auc_unweighted_seed2026,4,246.756,61.689,4.0,gmail.com,1,1,0.4
4254,127944,10054__131,0.3624390988805085,1,train,lgbm_auc_unweighted_seed2026,2,75.252,37.626,2.0,gmail.com,1,1,0.2
4255,46514,8117_485.0_22,0.36231640315503605,1,val,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,gmail.com,1,1,0.1
4256,23158,11639_299.0_121,0.36228781483106787,1,train,lgbm_auc_unweighted_seed2026,4,2970.0,742.5,4.0,sbcglobal.net,0,1,0.4
4257,3876,16566_204.0_19,0.36222999943343454,0,train,lgbm_auc_unweighted_seed2026,1,300.0,300.0,1.0,yahoo.com,1,1,0.1
4258,169639,1976__12,0.36194351270409186,0,val,lgbm_auc_unweighted_seed2026,3,97.453,32.48433333333333,0.0583021391396745,hotmail.com,1,1,0.3
4259,115913,17396_204.0_-107,0.361932992675847,0,val,lgbm_auc_unweighted_seed2026,2,900.0,450.0,0.1850356686233903,gmail.com,1,1,0.2
4260,124161,15885__38,0.36185881593291624,0,train,lgbm_auc_unweighted_seed2026,46,1455.063,31.631804347826083,0.3539724645332843,gmail.com,1,0,1.0
4261,62689,3611__-167,0.36184722897288873,0,test,lgbm_auc_unweighted_seed2026,1,15.391,15.391,1.0,gmail.com,1,1,0.1
4262,154844,2616_476.0_115,0.3617070111649164,1,val,lgbm_auc_unweighted_seed2026,9,1621.0,180.11111111111111,0.3209159972662711,yahoo.com,0,0,0.9
4263,79532,18227_170.0_50,0.36165493360921874,1,test,lgbm_auc_unweighted_seed2026,2,350.0,175.0,2.0,comcast.net,1,1,0.2
4264,8878,3063__80,0.3614833929884719,0,train,lgbm_auc_unweighted_seed2026,5,287.358,57.4716,0.7248212694774744,gmail.com,1,0,0.5
4265,61914,6544__125,0.3612984959672525,0,train,lgbm_auc_unweighted_seed2026,1,17.214,17.214,1.0,gmail.com,1,1,0.1
4266,29759,12730__105,0.3612547454943839,0,train,lgbm_auc_unweighted_seed2026,2,208.086,104.043,2.0,gmail.com,1,1,0.2
4267,43938,4510__49,0.36112269185727064,0,test,lgbm_auc_unweighted_seed2026,2,67.22,33.61,2.0,yahoo.com.mx,1,1,0.2
4268,114029,4425_126.0_17,0.3605808826286432,0,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
4269,115668,2616_184.0_99,0.3604670334444155,0,val,lgbm_auc_unweighted_seed2026,3,105.0,35.0,3.0,anonymous.com,1,1,0.3
4270,134401,9471_337.0_77,0.3604258505841497,1,train,lgbm_auc_unweighted_seed2026,1,40.0,40.0,1.0,icloud.com,1,1,0.1
4271,107488,3611__133,0.36013488534968047,1,train,lgbm_auc_unweighted_seed2026,3,79.801,26.60033333333333,3.0,hotmail.com,1,1,0.3
4272,159127,13176__124,0.3600847242443443,0,train,lgbm_auc_unweighted_seed2026,3,770.774,256.92466666666667,3.0,gmail.com,1,1,0.3
4273,141431,12009__156,0.35983188533362276,0,train,lgbm_auc_unweighted_seed2026,6,421.138,70.18966666666667,2.434168513579505,gmail.com,1,0,0.6
4274,50977,16062__-10,0.35973963936637776,1,train,lgbm_auc_unweighted_seed2026,1,11.077,11.077,1.0,gmail.com,1,1,0.1
4275,144059,13413__-127,0.35968516569290004,0,train,lgbm_auc_unweighted_seed2026,3,178.36,59.45333333333334,3.0,,1,1,0.3
4276,95884,2616_325.0_129,0.3595633998284443,1,train,lgbm_auc_unweighted_seed2026,3,1005.0,335.0,1.995212106750006,verizon.net,0,1,0.3
4277,24244,17188__106,0.35925428033187073,1,train,lgbm_auc_unweighted_seed2026,1,102.714,102.714,1.0,hotmail.com,1,1,0.1
4278,40823,10876__29,0.35913742755744493,0,val,lgbm_auc_unweighted_seed2026,4,137.647,34.41175,4.0,gmail.com,1,1,0.4
4279,147721,2803_272.0_100,0.3589950508189438,1,val,lgbm_auc_unweighted_seed2026,7,1037.4,148.20000000000002,0.3682355441063742,gmail.com,1,0,0.7
4280,13635,2884__129,0.3587555523184865,1,val,lgbm_auc_unweighted_seed2026,1,58.406,58.406,1.0,gmail.com,1,1,0.1
4281,87645,14675__112,0.35845333546337077,0,train,lgbm_auc_unweighted_seed2026,8,298.72,37.34,8.0,gmail.com,1,0,0.8
